5,1
7,1
8,188
9,763
10,137
11,56
12,50
13,59
14,25
15,31
16,35
17,21
18,19
19,15
20,10
21,13
22,1
23,8
24,6
25,3
26,3
27,6
30,4
31,2
32,2
33,1
34,1
35,1
39,1
42,1
