0 0
1 1
2 10
3 52
4 150
5 374
6 743
7 1347
8 2082
9 3267
10 4280
11 5925
12 7116
13 8820
14 9392
15 11316
16 10761
17 12088
18 10579
19 10609
20 7342
21 12540
