1,0
2,0
3,0
4,0
5,0
6,3
7,6
8,24
9,85
10,270
11,613
12,1157
13,2374
14,4380
15,6114
16,5064
17,4593
18,1296
19,1015
20,168
21,74
22,12
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
