1,0
2,0
3,0
4,0
5,0
6,3
7,3
8,16
9,42
10,141
11,498
12,916
13,2139
14,4166
15,7700
16,13340
17,22320
18,34693
19,37146
20,39898
21,23061
22,17250
23,6444
24,3046
25,1044
26,88
27,111
28,6
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
